Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,36.509997999999996,38.119999,36.169998,37.990002000000004,37.990002000000004,703200
2009-01-05,37.759997999999996,38.330002,36.900002,38.0,38.0,1027300
2009-01-06,38.279999,38.709998999999996,37.220001,37.709998999999996,37.709998999999996,1427800
2009-01-07,37.060001,37.509997999999996,36.700001,36.98,36.98,857400
2009-01-08,36.950001,37.330002,36.470001,36.959998999999996,36.959998999999996,920300
2009-01-09,37.0,37.060001,35.990002000000004,36.75,36.75,869600
2009-01-12,36.810001,36.939999,36.049999,36.369999,36.369999,956800
2009-01-13,36.400002,37.290001000000004,36.16,37.09,37.09,708700
2009-01-14,36.560001,36.869999,36.080002,36.27,36.27,1757500
2009-01-15,36.220001,36.849998,35.720001,36.709998999999996,36.709998999999996,1251800
2009-01-16,36.869999,36.919998,36.200001,36.540001000000004,36.540001000000004,1029500
2009-01-20,36.040001000000004,37.02,35.200001,35.23,35.23,1049100
2009-01-21,35.959998999999996,37.029999,35.549999,36.93,36.93,1082800
2009-01-22,36.299999,37.099998,35.959998999999996,36.77,36.77,633100
2009-01-23,36.34,36.779999,35.919998,36.41,36.41,597100
2009-01-26,36.580002,37.990002000000004,36.41,37.48,37.48,839600
2009-01-27,37.740002000000004,38.279999,37.599998,37.689999,37.689999,724200
2009-01-28,38.040001000000004,39.509997999999996,37.509997999999996,39.18,39.18,940400
2009-01-29,39.049999,39.48,37.849998,38.25,38.25,636200
2009-01-30,38.189999,38.650002,37.330002,37.43,37.43,694500
2009-02-02,37.259997999999996,37.959998999999996,37.080002,37.869999,37.869999,643400
2009-02-03,37.860001000000004,38.34,37.130001,38.23,38.23,806400
2009-02-04,38.259997999999996,38.860001000000004,37.59,37.84,37.84,752200
2009-02-05,37.0,38.25,36.07,38.0,38.0,1482000
2009-02-06,38.110001000000004,39.349998,37.459998999999996,39.209998999999996,39.209998999999996,1083900
2009-02-09,38.990002000000004,39.389998999999996,38.650002,39.330002,39.330002,639700
2009-02-10,39.349998,39.349998,37.709998999999996,37.73,37.73,1137100
2009-02-11,38.0,38.5,37.580002,37.790001000000004,37.790001000000004,820700
2009-02-12,37.259997999999996,38.23,36.970001,38.189999,38.189999,981800
2009-02-13,38.130001,38.549999,37.599998,37.919998,37.919998,538200
2009-02-17,37.119999,37.400002,36.43,36.98,36.98,900800
2009-02-18,36.869999,37.400002,36.450001,36.860001000000004,36.860001000000004,820300
2009-02-19,37.68,38.529999,37.389998999999996,38.240002000000004,38.240002000000004,1663300
2009-02-20,38.150002,38.150002,36.5,36.75,36.75,1443200
2009-02-23,36.93,37.060001,36.009997999999996,36.029999,36.029999,1122700
2009-02-24,36.049999,38.740002000000004,36.049999,38.57,38.57,2131400
2009-02-25,38.09,38.549999,36.790001000000004,37.209998999999996,37.209998999999996,1291600
2009-02-26,37.450001,37.450001,36.169998,36.279999,36.279999,1513600
2009-02-27,36.189999,37.59,36.0,36.68,36.68,1743600
2009-03-02,36.110001000000004,36.529999,35.07,35.07,35.07,1482100
2009-03-03,35.470001,35.889998999999996,34.77,35.009997999999996,35.009997999999996,1580100
2009-03-04,35.209998999999996,35.900002,34.740002000000004,35.41,35.41,1514800
2009-03-05,34.98,35.400002,33.990002000000004,34.240002000000004,34.240002000000004,1070700
2009-03-06,34.310001,34.57,33.549999,34.240002000000004,34.240002000000004,1161300
2009-03-09,33.970001,34.75,33.970001,34.43,34.43,1072800
2009-03-10,34.860001000000004,35.529999,34.360001000000004,35.529999,35.529999,1232500
2009-03-11,35.490002000000004,36.029999,34.77,35.259997999999996,35.259997999999996,1235900
2009-03-12,35.299999,37.290001000000004,35.299999,37.220001,37.220001,1202400
2009-03-13,37.220001,37.689999,36.82,37.59,37.59,928000
2009-03-16,37.810001,38.040001000000004,36.990002000000004,36.990002000000004,36.990002000000004,1104000
2009-03-17,37.27,38.790001000000004,37.0,38.040001000000004,38.040001000000004,1041100
2009-03-18,37.98,39.150002,37.700001,38.290001000000004,38.290001000000004,1110600
2009-03-19,38.529999,38.549999,37.0,37.369999,37.369999,1005400
2009-03-20,37.57,38.110001000000004,37.07,37.27,37.27,935000
2009-03-23,38.209998999999996,39.169998,37.740002000000004,39.16,39.16,1145900
2009-03-24,38.639998999999996,39.029999,38.34,38.400002,38.400002,854300
2009-03-25,38.720001,40.299999,38.560001,39.529999,39.529999,1656000
2009-03-26,39.439999,40.5,39.0,40.470001,40.470001,1594900
2009-03-27,40.099998,40.599998,39.630001,40.009997999999996,40.009997999999996,661400
2009-03-30,39.610001000000004,39.939999,39.130001,39.5,39.5,595600
2009-03-31,40.07,40.580002,39.580002,39.990002000000004,39.990002000000004,762800
2009-04-01,39.68,39.889998999999996,38.77,39.849998,39.849998,828100
2009-04-02,40.299999,41.75,40.25,41.139998999999996,41.139998999999996,1064000
2009-04-03,41.18,41.23,40.07,40.439999,40.439999,809700
2009-04-06,40.25,40.68,39.799999,40.279999,40.279999,524500
2009-04-07,39.759997999999996,40.040001000000004,39.369999,39.509997999999996,39.509997999999996,1023700
2009-04-08,39.970001,40.209998999999996,39.290001000000004,39.549999,39.549999,963900
2009-04-09,40.110001000000004,40.82,39.990002000000004,40.509997999999996,40.509997999999996,728000
2009-04-13,40.16,40.990002000000004,40.0,40.860001000000004,40.860001000000004,716800
2009-04-14,40.700001,41.02,40.389998999999996,40.66,40.66,574100
2009-04-15,41.110001000000004,41.330002,40.5,41.130001,41.130001,699600
2009-04-16,41.330002,42.080002,40.68,41.950001,41.950001,855800
2009-04-17,41.880001,42.07,41.369999,41.66,41.66,813500
2009-04-20,41.200001,41.990002000000004,40.740002000000004,40.880001,40.880001,736200
2009-04-21,40.93,41.549999,40.02,40.150002,40.150002,1086200
2009-04-22,39.959998999999996,40.869999,39.5,40.259997999999996,40.259997999999996,1229300
2009-04-23,40.02,40.25,39.169998,39.490002000000004,39.490002000000004,975100
2009-04-24,39.639998999999996,40.099998,39.349998,39.849998,39.849998,581100
2009-04-27,39.459998999999996,41.389998999999996,39.459998999999996,40.990002000000004,40.990002000000004,1121400
2009-04-28,40.98,41.759997999999996,40.98,41.209998999999996,41.209998999999996,639800
2009-04-29,41.759997999999996,41.950001,41.34,41.490002000000004,41.490002000000004,885100
2009-04-30,41.220001,41.91,40.810001,41.040001000000004,41.040001000000004,953300
2009-05-01,41.110001000000004,41.740002000000004,40.630001,41.68,41.68,1258500
2009-05-04,43.939999,45.759997999999996,43.310001,45.66,45.66,2652800
2009-05-05,44.360001000000004,44.970001,43.720001,44.43,44.43,1489400
2009-05-06,44.57,44.759997999999996,43.700001,44.16,44.16,787400
2009-05-07,44.25,45.130001,44.18,44.82,44.82,954100
2009-05-08,45.34,46.990002000000004,45.32,46.599998,46.599998,1387200
2009-05-11,46.200001,46.93,46.0,46.23,46.23,876100
2009-05-12,46.259997999999996,46.59,45.610001000000004,46.060001,46.060001,866800
2009-05-13,45.82,46.240002000000004,44.98,45.0,45.0,1256500
2009-05-14,45.060001,45.560001,44.580002,44.810001,44.810001,1000600
2009-05-15,44.689999,44.740002000000004,44.0,44.23,44.23,685200
2009-05-18,44.400002,44.98,43.84,44.799999,44.799999,681600
2009-05-19,44.450001,45.459998999999996,44.450001,45.18,45.18,733300
2009-05-20,45.119999,45.869999,44.740002000000004,44.779999,44.779999,1029700
2009-05-21,44.32,44.57,43.060001,43.5,43.5,1454400
2009-05-22,43.009997999999996,44.07,43.009997999999996,43.549999,43.549999,1095900
2009-05-26,43.32,45.349998,42.939999,45.349998,45.349998,840100
2009-05-27,44.869999,45.220001,44.25,44.549999,44.549999,801400
2009-05-28,44.91,45.25,44.509997999999996,44.810001,44.810001,756600
2009-05-29,44.84,45.540001000000004,44.549999,45.540001000000004,45.540001000000004,673000
2009-06-01,45.689999,46.849998,45.419998,46.599998,46.599998,903500
2009-06-02,46.299999,47.380001,46.23,46.98,46.98,731200
2009-06-03,46.459998999999996,46.810001,45.919998,46.59,46.59,1135100
2009-06-04,46.73,46.860001000000004,45.23,45.799999,45.799999,818500
2009-06-05,45.849998,46.52,44.66,45.299999,45.299999,1273700
2009-06-08,44.830002,45.389998999999996,44.549999,45.099998,45.099998,660300
2009-06-09,45.110001000000004,45.360001000000004,44.959998999999996,45.23,45.23,787600
2009-06-10,45.630001,45.669998,44.380001,44.939999,44.939999,579500
2009-06-11,45.380001,45.959998999999996,44.82,44.919998,44.919998,1311000
2009-06-12,44.77,44.880001,44.310001,44.810001,44.810001,549800
2009-06-15,44.23,44.450001,43.59,44.0,44.0,571300
2009-06-16,44.23,44.639998999999996,43.93,43.970001,43.970001,623600
2009-06-17,44.200001,44.830002,44.080002,44.23,44.23,668200
2009-06-18,44.32,45.560001,44.099998,45.34,45.34,811900
2009-06-19,45.919998,46.419998,45.200001,45.490002000000004,45.490002000000004,698700
2009-06-22,45.400002,45.400002,44.599998,44.849998,44.849998,532700
2009-06-23,44.889998999999996,45.119999,44.27,44.470001,44.470001,448000
2009-06-24,44.630001,44.959998999999996,44.220001,44.619999,44.619999,626300
2009-06-25,44.529999,47.049999,44.48,46.84,46.84,1120100
2009-06-26,46.540001000000004,47.700001,46.299999,47.509997999999996,47.509997999999996,1476600
2009-06-29,46.880001,47.970001,46.580002,47.68,47.68,1077500
2009-06-30,47.57,47.98,47.27,47.950001,47.950001,1467600
2009-07-01,47.720001,47.919998,47.0,47.110001000000004,47.110001000000004,1308500
2009-07-02,46.93,46.93,45.869999,46.389998999999996,46.389998999999996,1045200
2009-07-06,46.529999,46.790001000000004,45.689999,45.830002,45.830002,1053100
2009-07-07,45.650002,45.900002,45.049999,45.119999,45.119999,1120900
2009-07-08,45.43,45.48,44.400002,44.57,44.57,1116800
2009-07-09,45.040001000000004,45.040001000000004,44.0,44.220001,44.220001,624900
2009-07-10,44.080002,44.509997999999996,43.959998999999996,44.310001,44.310001,649300
2009-07-13,44.32,45.080002,43.82,44.830002,44.830002,866100
2009-07-14,44.82,45.830002,44.459998999999996,45.810001,45.810001,868500
2009-07-15,46.18,47.740002000000004,45.939999,47.599998,47.599998,1444100
2009-07-16,47.509997999999996,47.939999,47.349998,47.599998,47.599998,729700
2009-07-17,47.720001,47.73,47.139998999999996,47.639998999999996,47.639998999999996,490800
2009-07-20,47.580002,47.93,47.099998,47.860001000000004,47.860001000000004,666800
2009-07-21,47.720001,48.689999,47.450001,48.68,48.68,1118700
2009-07-22,48.799999,49.130001,48.650002,48.779999,48.779999,922300
2009-07-23,48.34,49.59,48.07,49.369999,49.369999,1238300
2009-07-24,49.25,50.25,49.220001,50.119999,50.119999,737600
2009-07-27,49.959998999999996,50.560001,49.59,50.419998,50.419998,789600
2009-07-28,50.02,50.75,49.720001,50.240002000000004,50.240002000000004,871900
2009-07-29,49.919998,50.860001000000004,49.889998999999996,49.970001,49.970001,938900
2009-07-30,50.66,51.740002000000004,50.080002,51.220001,51.220001,992300
2009-07-31,51.349998,51.990002000000004,51.279999,51.380001,51.380001,1021200
2009-08-03,52.139998999999996,52.470001,51.290001000000004,52.439999,52.439999,1046300
2009-08-04,51.77,52.220001,50.27,50.68,50.68,1466400
2009-08-05,50.41,50.490002000000004,49.380001,49.73,49.73,911500
2009-08-06,50.0,50.599998,49.490002000000004,50.220001,50.220001,657200
2009-08-07,50.810001,51.389998999999996,50.41,51.060001,51.060001,455600
2009-08-10,50.740002000000004,51.189999,50.639998999999996,51.110001000000004,51.110001000000004,362500
2009-08-11,50.830002,51.310001,50.360001000000004,50.689999,50.689999,576000
2009-08-12,50.389998999999996,52.240002000000004,50.389998999999996,51.799999,51.799999,1032400
2009-08-13,51.860001000000004,52.23,50.889998999999996,51.919998,51.919998,707600
2009-08-14,51.509997999999996,51.98,50.740002000000004,51.389998999999996,51.389998999999996,609500
2009-08-17,51.0,51.639998999999996,50.490002000000004,50.599998,50.599998,494600
2009-08-18,50.82,50.82,49.900002,50.470001,50.470001,419900
2009-08-19,49.849998,51.0,49.810001,51.0,51.0,254000
2009-08-20,50.860001000000004,52.459998999999996,50.43,52.299999,52.299999,721100
2009-08-21,52.650002,52.950001,51.900002,52.23,52.23,492700
2009-08-24,52.220001,52.580002,51.779999,52.48,52.48,354000
2009-08-25,52.549999,53.150002,52.490002000000004,52.950001,52.950001,555700
2009-08-26,52.529999,53.209998999999996,52.32,52.52,52.52,320100
2009-08-27,52.939999,53.029999,52.25,52.830002,52.830002,432500
2009-08-28,53.16,53.189999,52.18,52.599998,52.599998,324200
2009-08-31,52.32,53.099998,52.32,52.98,52.98,416700
2009-09-01,53.189999,53.509997999999996,51.810001,52.02,52.02,526700
2009-09-02,51.959998999999996,52.41,51.779999,52.32,52.32,660800
2009-09-03,52.419998,53.25,52.25,53.16,53.16,524100
2009-09-04,53.290001000000004,54.299999,53.09,54.290001000000004,54.290001000000004,499900
2009-09-08,54.060001,54.310001,53.419998,53.779999,53.779999,698400
2009-09-09,53.939999,54.98,53.610001000000004,54.919998,54.919998,645200
